Time (s),Y Axis (m/s^2),Z Axis (m/s^2)
5.258789,0.57302172,1.10877525
5.259277,0.56602719,1.10451771
5.259766,0.57720078,1.10917746
5.260254,0.5792805,1.10820627
5.260742,0.57266856,1.10877525
5.26123,0.56579175,1.10649933
5.261719,0.58108554,1.10700945
5.262207,0.58022226,1.10846133
5.262695,0.57057903,1.10900088
5.263184,0.57886848,1.10614617
5.263672,0.58550004,1.10770596
5.26416,0.58260609,1.10683287
5.264648,0.56759679,1.10724489
5.265137,0.58223331,1.10885373
5.265625,0.58174281,1.10904993
5.266113,0.56822463,1.1117673
5.266602,0.5747679,1.10917746
5.26709,0.58951233,1.11081573
5.267578,0.57577833,1.10996226
5.268066,0.56433987,1.10958948
5.268555,0.57949632,1.11339576
5.269043,0.57674952,1.11335652
5.269531,0.56887209,1.11005055
5.27002,0.56871513,1.10800026
5.270508,0.57622959,1.10447847
5.270996,0.57860361,1.1071566
5.271484,0.57394386,1.10714679
5.271973,0.57193281,1.1049003
5.272461,0.58274343,1.10609712
5.272949,0.58258647,1.10570472
5.273438,0.5663313,1.10577339
5.273926,0.57507201,1.10297754
5.274414,0.58343994,1.10647971
5.274902,0.56961765,1.10698983
5.275391,0.56479113,1.10903031
5.275879,0.58333203,1.10877525
5.276367,0.57493467,1.10868696
5.276855,0.5600529,1.10873601
5.277344,0.57853494,1.10782368
5.277832,0.58311621,1.10981511
5.27832,0.57168756,1.10867715
5.278809,0.56838159,1.10851038
5.279297,0.58534308,1.11030561
5.279785,0.5873247,1.10770596
5.280273,0.57267837,1.10822589
5.280762,0.57691629,1.10560662
5.28125,0.58633389,1.10311488
5.281738,0.57832893,1.10491992
5.282227,0.56496771,1.10191806
5.282715,0.57678876,1.1059794
5.283203,0.58187034,1.10726451
5.283691,0.573885,1.10467467
5.28418,0.57093219,1.1047041
5.284668,0.57818178,1.10570472
5.285156,0.57521916,1.1076471
5.285645,0.56637054,1.10820627
5.286133,0.57356127,1.10694078
5.286621,0.57890772,1.107549
5.287109,0.57608244,1.10739204
5.287598,0.56439873,1.10300697
5.288086,0.5786919,1.10392911
5.288574,0.58358709,1.10600883
5.289063,0.56796957,1.10887335
5.289551,0.56753793,1.10672496
5.290039,0.58375386,1.1076471
5.290527,0.57726945,1.10737242
5.291016,0.56253483,1.10788254
5.291504,0.57514068,1.10662686
5.291992,0.58110516,1.10795121
5.29248,0.57078504,1.10508669
5.292969,0.56846007,1.10898126
5.293457,0.58235103,1.11146319
5.293945,0.57624921,1.10840247
5.294434,0.569961,1.10889297
5.294922,0.57992796,1.11003093
5.29541,0.58537251,1.10702907
5.295898,0.58108554,1.10430189
5.296387,0.57395367,1.11079611
5.296875,0.58796235,1.1053908
5.297363,0.58687344,1.10358576
5.297852,0.57527802,1.10857905
5.29834,0.57321792,1.10757843
5.298828,0.58539213,1.10660724
5.299316,0.57773052,1.10694078
5.299805,0.57356127,1.10793159
5.300293,0.58333203,1.10841228
5.300781,0.58441113,1.10821608
5.30127,0.58028112,1.10739204
5.301758,0.57190338,1.10771577
5.302246,0.57958461,1.10746071
5.302734,0.57735774,1.10867715
5.303223,0.57884886,1.1053908
5.303711,0.57373785,1.10331108
5.304199,0.57828969,1.10644047
5.304688,0.58371462,1.10514555
5.305176,0.57259008,1.10682306
5.305664,0.57724002,1.1048022
5.306152,0.582714,1.10477277
5.306641,0.57527802,1.10672496
5.307129,0.56570346,1.10593035
5.307617,0.5791824,1.10889297
5.308105,0.57775995,1.10914803
5.308594,0.56190699,1.10904993
5.309082,0.57588624,1.103625
5.30957,0.57934917,1.10668572
5.310059,0.57458151,1.10694078
5.310547,0.57178566,1.1074509
5.311035,0.57833874,1.10836323
5.311523,0.57193281,1.10377215
5.312012,0.56985309,1.10524365
5.3125,0.57467961,1.10916765
5.312988,0.57961404,1.10595978
5.313477,0.58633389,1.1077452
5.313965,0.57914316,1.10853
5.314453,0.58393044,1.10030922
5.314941,0.58266495,1.10232027
5.31543,0.57781881,1.10285001
5.315918,0.57523878,1.10425284
5.316406,0.58101687,1.10423322
5.316895,0.58530384,1.10836323
5.317383,0.57906468,1.10765691
5.317871,0.57798558,1.10727432
5.318359,0.58484277,1.10875563
5.318848,0.57728907,1.10795121
5.319336,0.56797938,1.11046257
5.319824,0.57945708,1.10426265
5.320313,0.58189977,1.10887335
5.320801,0.58181148,1.10576358
5.321289,0.57706344,1.10608731
5.321777,0.58520574,1.10648952
5.322266,0.58514688,1.10538099
5.322754,0.57267837,1.10591073
5.323242,0.57798558,1.10418417
5.32373,0.58158585,1.10510631
5.324219,0.577809,1.10579301
5.324707,0.57060846,1.10721546
5.325195,0.58041846,1.10528289
5.325684,0.57988872,1.10531232
5.326172,0.56913696,1.11069801
5.32666,0.57733812,1.10982492
5.327148,0.58057542,1.11043314
5.327637,0.57081447,1.1089224
5.328125,0.57003948,1.10939328
5.328613,0.57730869,1.11052143
5.329102,0.57851532,1.10899107
5.32959,0.57958461,1.10950119
5.330078,0.5756508,1.11289545
5.330566,0.58229217,1.10814741
5.331055,0.58272381,1.10807874
5.331543,0.57630807,1.11154167
5.332031,0.57415968,1.10542023
5.33252,0.57892734,1.11266982
5.333008,0.58107573,1.10930499
5.333496,0.5731983,1.10891259
5.333984,0.58542156,1.1074509
5.334473,0.58365576,1.10992302
5.334961,0.57795615,1.11146319
5.335449,0.57599415,1.10781387
5.335938,0.58131117,1.11121794
5.336426,0.58331241,1.10422341
5.336914,0.57328659,1.110492
5.337402,0.58377348,1.10603826
5.337891,0.58691268,1.10806893
5.338379,0.57939822,1.10789235
5.338867,0.5741793,1.10612655
5.339355,0.58473486,1.10718603
5.339844,0.58355766,1.10289906
5.340332,0.56816577,1.1069604
5.34082,0.57592548,1.10648952
5.341309,0.57944727,1.1070585
5.341797,0.57155022,1.10533194
5.342285,0.57253122,1.10491011
5.342773,0.57755394,1.10659743
5.343262,0.57037302,1.10792178
5.34375,0.57709287,1.10432151
5.344238,0.57563118,1.10989359
5.344727,0.57479733,1.10301678
5.345215,0.57455208,1.10475315
5.345703,0.57367899,1.10689173
5.346191,0.57532707,1.10852019
5.34668,0.57537612,1.10562624
5.347168,0.58182129,1.10704869
5.347656,0.57367899,1.10836323
5.348145,0.58036941,1.10426265
5.348633,0.58099725,1.10494935
5.349121,0.57547422,1.1073528
5.349609,0.57306096,1.10537118
5.350098,0.57923145,1.10828475
5.350586,0.58365576,1.10962872
5.351074,0.57107934,1.10878506
5.351563,0.57422835,1.10916765
5.352051,0.5753565,1.10792178
5.352539,0.57334545,1.1103939
5.353027,0.57070656,1.1100015
5.353516,0.57575871,1.10912841
5.354004,0.57894696,1.10814741
5.354492,0.57676914,1.10897145
5.35498,0.57765204,1.10699964
5.355469,0.57482676,1.10983473
5.355957,0.57459132,1.10880468
5.356445,0.5682933,1.10814741
5.356934,0.57592548,1.10858886
5.357422,0.57547422,1.10758824
5.35791,0.57009834,1.10904993
5.358398,0.57001986,1.1060775
5.358887,0.57607263,1.10864772
5.359375,0.57082428,1.10668572
5.359863,0.56423196,1.11214008
5.360352,0.57387519,1.11123756
5.36084,0.57504258,1.11079611
5.361328,0.57418911,1.10577339
5.361816,0.57096162,1.10927556
5.362305,0.57477771,1.10606769
5.362793,0.57773052,1.10606769
5.363281,0.57732831,1.10622465
5.36377,0.57439512,1.10709774
5.364258,0.57618054,1.10824551
5.364746,0.57917259,1.10738223
5.365234,0.56759679,1.1077452
5.365723,0.57674952,1.1028402
5.366211,0.58009473,1.10789235
5.366699,0.57169737,1.10790216
5.367188,0.57372804,1.10535156
5.367676,0.58229217,1.11054105
5.368164,0.57139326,1.10979549
5.368652,0.56814615,1.11018789
5.369141,0.58157604,1.11443562
5.369629,0.57640617,1.11246381
5.370117,0.57289419,1.10841228
5.370605,0.57706344,1.10912841
5.371094,0.58262571,1.11030561
5.371582,0.57778938,1.1063718
5.37207,0.57806406,1.11170844
5.372559,0.58099725,1.10968758
5.373047,0.57578814,1.10541042
5.373535,0.577809,1.10796102
5.374023,0.57680838,1.10854962
5.374512,0.5762394,1.10788254
5.375,0.5753565,1.10782368
5.375488,0.57774033,1.10950119
5.375977,0.57678876,1.10781387
5.376465,0.57423816,1.11016827
5.376953,0.57197205,1.11326823
5.377441,0.57155022,1.11506346
5.37793,0.57843684,1.11142395
5.378418,0.56978442,1.11270906
5.378906,0.57532707,1.10889297
5.379395,0.57808368,1.10638161
5.379883,0.58366557,1.10677401
5.380371,0.58386177,1.10871639
5.380859,0.57578814,1.10604807
5.381348,0.58012416,1.09984815
5.381836,0.57812292,1.10668572
5.382324,0.57765204,1.10567529
5.382813,0.57215844,1.10516517
5.383301,0.5775147,1.10628351
5.383789,0.57930993,1.10674458
5.384277,0.57650427,1.10740185
5.384766,0.57749508,1.10929518
5.385254,0.57356127,1.10933442
5.385742,0.56945088,1.10861829
5.38623,0.57739698,1.10481201
5.386719,0.57612168,1.11059991
5.387207,0.57425778,1.10783349
5.387695,0.58093839,1.10533194
5.388184,0.57991815,1.11058029
5.388672,0.58085991,1.10310507
5.38916,0.57704382,1.10564586
5.389648,0.58057542,1.10736261
5.390137,0.57444417,1.10662686
5.390625,0.57350241,1.10530251
5.391113,0.58069314,1.10602845
5.391602,0.57548403,1.10699964
5.39209,0.57807387,1.10002473
5.392578,0.57717135,1.10502783
5.393066,0.57547422,1.1100015
5.393555,0.57296286,1.10708793
5.394043,0.58077162,1.11065877
5.394531,0.57885867,1.10681325
5.39502,0.57385557,1.10503764
5.395508,0.57423816,1.10904012
5.395996,0.57811311,1.10477277
5.396484,0.57930993,1.10864772
5.396973,0.5733945,1.1069604
5.397461,0.58432284,1.10577339
5.397949,0.57819159,1.10804931
5.398438,0.57145212,1.10433132
5.398926,0.57734793,1.10359557
5.399414,0.58198806,1.10830437
5.399902,0.57705363,1.10740185
5.400391,0.57136383,1.10815722
5.400879,0.58645161,1.1074509
5.401367,0.58385196,1.10462562
5.401855,0.57226635,1.10402721
5.402344,0.57422835,1.11001131
5.402832,0.5821254,1.10574396
5.40332,0.57538593,1.10370348
5.403809,0.57660237,1.10853
5.404297,0.58357728,1.10404683
5.404785,0.58038903,1.10419398
5.405273,0.5814387,1.10533194
5.405762,0.58230198,1.10546928
5.40625,0.57975138,1.10114307
5.406738,0.57214863,1.10918727
5.407227,0.57544479,1.11241476
5.407715,0.5785938,1.11190464
5.408203,0.5793786,1.11254229
5.408691,0.57518973,1.11162996
5.40918,0.57244293,1.10987397
5.409668,0.57544479,1.10358576
5.410156,0.57665142,1.10797083
5.410645,0.5771223,1.10711736
5.411133,0.5704515,1.10456676
5.411621,0.58082067,1.10641104
5.412109,0.57773052,1.1067642
5.412598,0.57309039,1.10196711
5.413086,0.5798691,1.10324241
5.413574,0.57949632,1.10800026
5.414063,0.57856437,1.10540061
5.414551,0.58161528,1.10399778
5.415039,0.586638,1.10616579
5.415527,0.58090896,1.10476296
5.416016,0.57784824,1.10152566
5.416504,0.57841722,1.10456676
5.416992,0.5832045,1.10521422
5.41748,0.57835836,1.10366424
5.417969,0.57445398,1.1039193
5.418457,0.58603959,1.10553795
5.418945,0.57943746,1.10940309
5.419434,0.57634731,1.104606
5.419922,0.57981024,1.10713698
5.42041,0.58378329,1.10691135
5.420898,0.57825045,1.10447847
5.421387,0.58047732,1.10891259
5.421875,0.58412664,1.10649933
5.422363,0.58154661,1.10844171
5.422852,0.58472505,1.10579301
5.42334,0.57860361,1.10850057
5.423828,0.57875076,1.1062737
5.424316,0.58260609,1.1092167
5.424805,0.58214502,1.11242457
5.425293,0.58518612,1.11218913
5.425781,0.59137623,1.10973663
5.42627,0.57907449,1.1190267
5.426758,0.57874095,1.11939948
5.427246,0.58491144,1.12182255
5.427734,0.5809482,1.12763988
5.428223,0.57760299,1.12783608
5.428711,0.5799672,1.13339835
5.429199,0.5898753,1.13261355
5.429688,0.57959442,1.13581161
5.430176,0.57932955,1.1383524
5.430664,0.5863437,1.14210963
5.431152,0.58733451,1.14069699
5.431641,0.58113459,1.13584104
5.432129,0.57342393,1.13749893
5.432617,0.58612788,1.13049459
5.433105,0.57401253,1.12916043
5.433594,0.57683781,1.12034124
5.434082,0.57994758,1.11499479
5.43457,0.58301811,1.10265381
5.435059,0.57781881,1.09581624
5.435547,0.58298868,1.08803691
5.436035,0.58612788,1.07722629
5.436523,0.58601016,1.0695843
5.437012,0.58896297,1.0619325
5.4375,0.5883057,1.05848919
5.437988,0.59814513,1.04789439
5.438477,0.57941784,1.04759028
5.438965,0.58229217,1.04783553
5.439453,0.58099725,1.0409391
5.439941,0.57606282,1.04547132
5.44043,0.56699838,1.04228307
5.440918,0.55712952,1.03873185
5.441406,0.56821482,1.0387809
5.441895,0.57341412,1.03802553
5.442383,0.56541897,1.04000715
5.442871,0.56551707,1.03459203
5.443359,0.57369861,1.03502367
5.443848,0.5720211,1.04003658
5.444336,0.57218787,1.04183181
5.444824,0.57291381,1.04454918
5.445313,0.57082428,1.05353514
5.445801,0.56856798,1.05714522
5.446289,0.57189357,1.06621947
5.446777,0.57203091,1.07428329
5.447266,0.55333305,1.08521163
5.447754,0.55521657,1.0929321
5.448242,0.56128896,1.10641104
5.44873,0.55791432,1.1148084
5.449219,0.55095903,1.12671774
5.449707,0.54703503,1.13879385
5.450195,0.55546182,1.13826411
5.450684,0.55827729,1.15717779
5.451172,0.55747287,1.17065673
5.45166,0.55510866,1.1805354
5.452148,0.56320191,1.18604862
5.452637,0.55731591,1.19718297
5.453125,0.55605042,1.20032217
5.453613,0.55565802,1.20718917
5.454102,0.55770831,1.21364415
5.45459,0.55048815,1.21335966
5.455078,0.55540296,1.21405617
5.455566,0.56841102,1.21206474
5.456055,0.55846368,1.21101507
5.456543,0.55313685,1.20949452
5.457031,0.54858501,1.20652209
5.45752,0.55895418,1.20387339
5.458008,0.55812033,1.19749689
5.458496,0.55609947,1.18757898
5.458984,0.57197205,1.18061388
5.459473,0.57156003,1.17395289
5.459961,0.56924487,1.16536914
5.460449,0.57522897,1.1562066
5.460938,0.58755033,1.14995763
5.461426,0.58260609,1.13738121
5.461914,0.58057542,1.13466384
5.462402,0.59830209,1.12830696
5.462891,0.59446638,1.12014504
5.463379,0.58355766,1.11705489
5.463867,0.58699116,1.10953062
5.464355,0.59420151,1.10405664
5.464844,0.59037561,1.09747413
5.465332,0.59098383,1.08972423
5.46582,0.59683059,1.08307305
5.466309,0.60240267,1.07435196
5.466797,0.5989005,1.06639605
5.467285,0.60371721,1.05738066
5.467773,0.61099623,1.04429412
5.468262,0.60828867,1.03673061
5.46875,0.60852411,1.02650859
5.469238,0.60151977,1.02152511
5.469727,0.61191837,1.01188188
5.470215,0.60607161,1.00667277
5.470703,0.59392683,1.00124784
5.471191,0.59931252,0.99151632
5.47168,0.6069447,0.99246789
5.472168,0.60175521,0.99113373
5.472656,0.59638914,0.9867879
5.473145,0.60412923,0.99242865
5.473633,0.59683059,0.99896211
5.474121,0.59004207,1.00064943
5.474609,0.59227875,1.00888983
5.475098,0.60266754,1.0190628
5.475586,0.58780539,1.02854907
5.476074,0.58095801,1.03782933
5.476563,0.58130136,1.05444747
5.477051,0.58120326,1.0642869
5.477539,0.56920563,1.07882532
5.478027,0.57078504,1.09123497
5.478516,0.5802615,1.10330127
5.479004,0.56942145,1.11623085
5.479492,0.57207996,1.12113585
5.47998,0.57420873,1.13324139
5.480469,0.58226274,1.13959827
5.480957,0.57648465,1.14494472
5.481445,0.5771223,1.15433289
5.481934,0.5764356,1.15567686
5.482422,0.57793653,1.16657577
5.48291,0.57750489,1.17443358
5.483398,0.56366298,1.17836739
5.483887,0.57053979,1.1799468
5.484375,0.56655693,1.18379232
5.484863,0.55748268,1.19047293
5.485352,0.55584441,1.18853055
5.48584,0.56386899,1.19206215
5.486328,0.55700199,1.18447902
5.486816,0.5500467,1.17918162
5.487305,0.5635845,1.17332505
5.487793,0.56507562,1.16946972
5.488281,0.55780641,1.16080749
5.48877,0.56178927,1.15237089
5.489258,0.57804444,1.1463966
5.489746,0.57105972,1.13163255
5.490234,0.56440854,1.12431429
5.490723,0.57455208,1.11463182
5.491211,0.58572567,1.10537118
5.491699,0.57332583,1.09521783
5.492188,0.57320811,1.08728154
5.492676,0.59574168,1.07484246
5.493164,0.58306716,1.07040834
5.493652,0.57415968,1.06650396
5.494141,0.57949632,1.06964316
5.494629,0.5930145,1.06531695
5.495117,0.57916278,1.06121637
5.495605,0.57247236,1.0628154
5.496094,0.58476429,1.05822432
5.496582,0.58686363,1.0585971
5.49707,0.58733451,1.05444747
5.497559,0.58474467,1.05681168
5.498047,0.59422113,1.05434937
5.498535,0.5881095,1.05854805
5.499023,0.58745223,1.06264863
5.499512,0.58757976,1.06068663
5.5,0.59014998,1.06560144
5.500488,0.57575871,1.07013366
5.500977,0.56471265,1.07270388
5.501465,0.57591567,1.07770698
5.501953,0.56982366,1.08206262
5.502441,0.55505961,1.08072846
5.50293,0.5574042,1.08063036
5.503418,0.57611187,1.08026739
5.503906,0.56306457,1.08617301
5.504395,0.55216566,1.0853784
5.504883,0.57024549,1.08658503
5.505371,0.57093219,1.09431531
5.505859,0.55697256,1.09358937
5.506348,0.5519106,1.09922031
5.506836,0.5629959,1.1052927
5.507324,0.54929133,1.1112768
5.507813,0.54143352,1.12131243
5.508301,0.5510277,1.13186799
5.508789,0.56458512,1.13539959
5.509277,0.55082169,1.14594534
5.509766,0.54271863,1.15682463
5.510254,0.56694933,1.16360334
5.510742,0.55710009,1.17333486
5.51123,0.54943848,1.17823005
5.511719,0.55587384,1.18716696
5.512207,0.57011796,1.19086533
5.512695,0.56663541,1.19427921
5.513184,0.55199889,1.20100887
5.513672,0.57207996,1.19993958
5.51416,0.57449322,1.20326517
5.514648,0.56071998,1.20284334
5.515137,0.5646636,1.20236265
5.515625,0.58238046,1.20026331
5.516113,0.57896658,1.19546622
5.516602,0.56173041,1.19483838
5.51709,0.57299229,1.18829511
5.517578,0.58872753,1.17698418
5.518066,0.57568023,1.17302094
5.518555,0.57042207,1.16043471
5.519043,0.58961043,1.15276329
5.519531,0.58929651,1.14281595
5.52002,0.57745584,1.12766931
5.520508,0.58005549,1.11777102
5.520996,0.60261849,1.10250666
5.521484,0.58650066,1.09522764
5.521973,0.58073238,1.08591795
5.522461,0.59673249,1.07561745
5.522949,0.59626161,1.06284483
5.523438,0.58468581,1.05203421
5.523926,0.57890772,1.04807097
5.524414,0.5969385,1.04001696
5.524902,0.59962644,1.03178637
5.525391,0.59592807,1.02860793
5.525879,0.5987043,1.02495861
5.526367,0.61159464,1.02099537
5.526855,0.60425676,1.02493899
5.527344,0.59504517,1.03106043
5.527832,0.61193799,1.03467051
5.52832,0.61338987,1.03885938
5.528809,0.61187913,1.04615802
5.529297,0.61125129,1.05400602
5.529785,0.62227773,1.06211889
5.530273,0.61890309,1.07354754
5.530762,0.60515928,1.08054207
5.53125,0.60533586,1.09024416
5.531738,0.60903423,1.1008782
5.532227,0.5978214,1.11095307
5.532715,0.58798197,1.12058649
5.533203,0.60238305,1.11919347
5.533691,0.60711147,1.12668831
5.53418,0.59279868,1.12674717
5.534668,0.58356747,1.12345101
5.535156,0.60083307,1.1244222
5.535645,0.5967423,1.12601142
5.536133,0.5766318,1.12120452
5.536621,0.58105611,1.11487707
5.537109,0.58707945,1.11160053
5.537598,0.56995119,1.10749995
5.538086,0.56618415,1.1007801
5.538574,0.57430683,1.09556118
5.539063,0.57178566,1.08662427
5.539551,0.56771451,1.08175851
5.540039,0.5674104,1.07951202
5.540527,0.58235103,1.06668054
5.541016,0.57226635,1.06941753
5.541504,0.56058264,1.06527771
5.541992,0.58050675,1.06110846
5.54248,0.59006169,1.06398279
5.542969,0.57299229,1.06151067
5.543457,0.555246,1.07026119
5.543945,0.57868209,1.07686332
5.544434,0.57922164,1.08130725
5.544922,0.55591308,1.08909639
5.54541,0.56889171,1.08264141
5.545898,0.58474467,1.0919511
5.546387,0.57355146,1.09526688
5.546875,0.56265255,1.09741527
5.547363,0.58257666,1.10585187
5.547852,0.58174281,1.10026017
5.54834,0.56163231,1.10408607
5.548828,0.563094,1.10291868
5.549316,0.58861962,1.10120193
5.549805,0.56836197,1.10530251
5.550293,0.55710009,1.10543985
5.550781,0.57637674,1.10487087
5.55127,0.57593529,1.10118231
5.551758,0.55290141,1.09765071
5.552246,0.55048815,1.1011725
5.552734,0.57076542,1.10375253
5.553223,0.55332324,1.10324241
5.553711,0.538569,1.1037231
5.554199,0.54988974,1.10189844
5.554688,0.56029815,1.10023074
5.555176,0.54921285,1.10457657
5.555664,0.54238509,1.10929518
5.556152,0.55688427,1.10633256
5.556641,0.56691009,1.11216951
5.557129,0.55331343,1.11748653
5.557617,0.54698598,1.11681945
5.558105,0.56674332,1.12141053
5.558594,0.56339811,1.1313873
5.559082,0.554265,1.13392809
5.55957,0.5655465,1.1423745
5.560059,0.57092238,1.15833537
5.560547,0.55965069,1.15946352
5.561035,0.55407861,1.17448263
5.561523,0.57274704,1.17789651
5.562012,0.57566061,1.184067
5.5625,0.55630548,1.19182671
5.562988,0.56857779,1.18825587
5.563477,0.58567662,1.19315106
5.563965,0.57309039,1.19333745
5.564453,0.5665275,1.1941713
5.564941,0.57858399,1.19577033
5.56543,0.58764843,1.18795176
5.565918,0.57781881,1.18649007
5.566406,0.56667465,1.18199709
5.566895,0.58442094,1.17272664
5.567383,0.58199787,1.16805708
5.567871,0.56625282,1.16393688
5.568359,0.57805425,1.15500978
5.568848,0.58414626,1.1436498
5.569336,0.58403835,1.13653755
5.569824,0.58110516,1.12527567
5.570313,0.59758596,1.11397455
5.570801,0.59858658,1.10373291
5.571289,0.5884038,1.09589472
5.571777,0.59498631,1.09211787
5.572266,0.6049827,1.08609453
5.572754,0.60310899,1.0792962
5.573242,0.58435227,1.07613738
5.57373,0.59292621,1.06576821
